# i, j, phi
2.000000000000000000e+01 2.000000000000000000e+01 8.437584740416097934e-03
2.000000000000000000e+01 2.100000000000000000e+01 9.609930963798158504e-03
2.000000000000000000e+01 2.200000000000000000e+01 1.084364001464886880e-02
2.000000000000000000e+01 2.300000000000000000e+01 1.201970315834121131e-02
2.000000000000000000e+01 2.400000000000000000e+01 1.292639246363375648e-02
2.000000000000000000e+01 2.500000000000000000e+01 1.328762035585509711e-02
2.000000000000000000e+01 2.600000000000000000e+01 1.292301321126851539e-02
2.000000000000000000e+01 2.700000000000000000e+01 1.201293742462179563e-02
2.000000000000000000e+01 2.800000000000000000e+01 1.083343004258048928e-02
2.000000000000000000e+01 2.900000000000000000e+01 9.596173607021021498e-03
2.000000000000000000e+01 3.000000000000000000e+01 8.420160222958930282e-03
2.000000000000000000e+01 3.100000000000000000e+01 7.357780602006891782e-03
2.000000000000000000e+01 3.200000000000000000e+01 6.421752948800470671e-03
2.000000000000000000e+01 3.300000000000000000e+01 5.606742258215553602e-03
2.000000000000000000e+01 3.400000000000000000e+01 4.899048302017160877e-03
2.000000000000000000e+01 3.500000000000000000e+01 4.283964596741284339e-03
2.000000000000000000e+01 3.600000000000000000e+01 3.746745266364880783e-03
2.000000000000000000e+01 3.700000000000000000e+01 3.275069798764295402e-03
2.000000000000000000e+01 3.800000000000000000e+01 2.857724920437173816e-03
2.000000000000000000e+01 3.900000000000000000e+01 2.485947885287144877e-03
2.000000000000000000e+01 4.000000000000000000e+01 2.151787260725222719e-03
2.000000000000000000e+01 4.100000000000000000e+01 1.849097945055477518e-03
2.000000000000000000e+01 4.200000000000000000e+01 1.572225888817010021e-03
2.000000000000000000e+01 4.300000000000000000e+01 1.316773373177720745e-03
2.000000000000000000e+01 4.400000000000000000e+01 1.078553561187271023e-03
2.000000000000000000e+01 4.500000000000000000e+01 8.542792426029255934e-04
2.000000000000000000e+01 4.600000000000000000e+01 6.406464656762871687e-04
2.000000000000000000e+01 4.700000000000000000e+01 4.347143627991521017e-04
2.000000000000000000e+01 4.800000000000000000e+01 2.310163628110204696e-04
2.000000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
2.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.000000000000000000e+00 2.141552785871566516e-04
2.100000000000000000e+01 2.000000000000000000e+00 4.029944682965729582e-04
2.100000000000000000e+01 3.000000000000000000e+00 5.939090627124243328e-04
2.100000000000000000e+01 4.000000000000000000e+00 7.919981272035301820e-04
2.100000000000000000e+01 5.000000000000000000e+00 9.999834632875394865e-04
2.100000000000000000e+01 6.000000000000000000e+00 1.220988640979881693e-03
2.100000000000000000e+01 7.000000000000000000e+00 1.458092627380400694e-03
2.100000000000000000e+01 8.000000000000000000e+00 1.715297755328984647e-03
2.100000000000000000e+01 9.000000000000000000e+00 1.996818619058292506e-03
2.100000000000000000e+01 1.000000000000000000e+01 2.308184863144456967e-03
2.100000000000000000e+01 1.100000000000000000e+01 2.655505222510068809e-03
2.100000000000000000e+01 1.200000000000000000e+01 3.046901025872534446e-03
2.100000000000000000e+01 1.300000000000000000e+01 3.491675026426290483e-03
2.100000000000000000e+01 1.400000000000000000e+01 4.002288975200223205e-03
2.100000000000000000e+01 1.500000000000000000e+01 4.593590734772680026e-03
2.100000000000000000e+01 1.600000000000000000e+01 5.285185880051291793e-03
2.100000000000000000e+01 1.700000000000000000e+01 6.100807763561076104e-03
2.100000000000000000e+01 1.800000000000000000e+01 7.070514188415899168e-03
2.100000000000000000e+01 1.900000000000000000e+01 8.228372620456420039e-03
2.100000000000000000e+01 2.000000000000000000e+01 9.609931213832552735e-03
2.100000000000000000e+01 2.100000000000000000e+01 1.123744515027099919e-02
2.100000000000000000e+01 2.200000000000000000e+01 1.308931543867846228e-02
2.100000000000000000e+01 2.300000000000000000e+01 1.503100451135152421e-02
2.100000000000000000e+01 2.400000000000000000e+01 1.670842512002989472e-02
2.100000000000000000e+01 2.500000000000000000e+01 1.747366889959135750e-02
2.100000000000000000e+01 2.600000000000000000e+01 1.670498345288274830e-02
2.100000000000000000e+01 2.700000000000000000e+01 1.502411416860551484e-02
2.100000000000000000e+01 2.800000000000000000e+01 1.307890763825373705e-02
2.100000000000000000e+01 2.900000000000000000e+01 1.122342843077341404e-02
2.100000000000000000e+01 3.000000000000000000e+01 9.592170961555613468e-03
2.100000000000000000e+01 3.100000000000000000e+01 8.206709065149052351e-03
2.100000000000000000e+01 3.200000000000000000e+01 7.044781972164906696e-03
2.100000000000000000e+01 3.300000000000000000e+01 6.070785110521011163e-03
2.100000000000000000e+01 3.400000000000000000e+01 5.250578184203521029e-03
2.100000000000000000e+01 3.500000000000000000e+01 4.554102815721584874e-03
2.100000000000000000e+01 3.600000000000000000e+01 3.957563603685995170e-03
2.100000000000000000e+01 3.700000000000000000e+01 3.441302329181130520e-03
2.100000000000000000e+01 3.800000000000000000e+01 2.990416879801275751e-03
2.100000000000000000e+01 3.900000000000000000e+01 2.592417421557060599e-03
2.100000000000000000e+01 4.000000000000000000e+01 2.237884204279819936e-03
2.100000000000000000e+01 4.100000000000000000e+01 1.918635671454561355e-03
2.100000000000000000e+01 4.200000000000000000e+01 1.628460369150363466e-03
2.100000000000000000e+01 4.300000000000000000e+01 1.361742958026542633e-03
2.100000000000000000e+01 4.400000000000000000e+01 1.114157887413590045e-03
2.100000000000000000e+01 4.500000000000000000e+01 8.815854169463906587e-04
2.100000000000000000e+01 4.600000000000000000e+01 6.607989485356599406e-04
2.100000000000000000e+01 4.700000000000000000e+01 4.488499386082565185e-04
2.100000000000000000e+01 4.800000000000000000e+01 2.458555496254309527e-04
2.100000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
2.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.000000000000000000e+00 2.261355248903544092e-04
2.200000000000000000e+01 2.000000000000000000e+00 4.128139376151049615e-04
2.200000000000000000e+01 3.000000000000000000e+00 6.076790264034168543e-04
2.200000000000000000e+01 4.000000000000000000e+00 8.105746995765331997e-04
2.200000000000000000e+01 5.000000000000000000e+00 1.024206629591895273e-03
2.200000000000000000e+01 6.000000000000000000e+00 1.251482481871736682e-03
2.200000000000000000e+01 7.000000000000000000e+00 1.496190114113765419e-03
2.200000000000000000e+01 8.000000000000000000e+00 1.762250718872397301e-03
2.200000000000000000e+01 9.000000000000000000e+00 2.054852400793445548e-03
2.200000000000000000e+01 1.000000000000000000e+01 2.379700816981036859e-03
2.200000000000000000e+01 1.100000000000000000e+01 2.744459749196251352e-03
2.200000000000000000e+01 1.200000000000000000e+01 3.158006654612180095e-03
2.200000000000000000e+01 1.300000000000000000e+01 3.632417549375640663e-03
2.200000000000000000e+01 1.400000000000000000e+01 4.182478807218956499e-03
2.200000000000000000e+01 1.500000000000000000e+01 4.828563488877654630e-03
2.200000000000000000e+01 1.600000000000000000e+01 5.596979149458118814e-03
2.200000000000000000e+01 1.700000000000000000e+01 6.524256634929410242e-03
2.200000000000000000e+01 1.800000000000000000e+01 7.659301362835709698e-03
2.200000000000000000e+01 1.900000000000000000e+01 9.069657833426968130e-03
2.200000000000000000e+01 2.000000000000000000e+01 1.084363973692851167e-02
2.200000000000000000e+01 2.100000000000000000e+01 1.308931519133971211e-02
2.200000000000000000e+01 2.200000000000000000e+01 1.590322673514968366e-02
2.200000000000000000e+01 2.300000000000000000e+01 1.926191600788033920e-02
2.200000000000000000e+01 2.400000000000000000e+01 2.270796334642121925e-02
2.200000000000000000e+01 2.500000000000000000e+01 2.472831566879330964e-02
2.200000000000000000e+01 2.600000000000000000e+01 2.270447203791844254e-02
2.200000000000000000e+01 2.700000000000000000e+01 1.925492278013526265e-02
2.200000000000000000e+01 2.800000000000000000e+01 1.589267630352154959e-02
2.200000000000000000e+01 2.900000000000000000e+01 1.307509377517774955e-02
2.200000000000000000e+01 3.000000000000000000e+01 1.082562665999808708e-02
2.200000000000000000e+01 3.100000000000000000e+01 9.047686145322995921e-03
2.200000000000000000e+01 3.200000000000000000e+01 7.633198908996338163e-03
2.200000000000000000e+01 3.300000000000000000e+01 6.493780106622817558e-03
2.200000000000000000e+01 3.400000000000000000e+01 5.561857830978469974e-03
2.200000000000000000e+01 3.500000000000000000e+01 4.788479914097535511e-03
2.200000000000000000e+01 3.600000000000000000e+01 4.137065570648656467e-03
2.200000000000000000e+01 3.700000000000000000e+01 3.581260970785517684e-03
2.200000000000000000e+01 3.800000000000000000e+01 3.100642675053197610e-03
2.200000000000000000e+01 3.900000000000000000e+01 2.680348358989791385e-03
2.200000000000000000e+01 4.000000000000000000e+01 2.308249378214598593e-03
2.200000000000000000e+01 4.100000000000000000e+01 1.975343548264146820e-03
2.200000000000000000e+01 4.200000000000000000e+01 1.673920649600766589e-03
2.200000000000000000e+01 4.300000000000000000e+01 1.398138993676707915e-03
2.200000000000000000e+01 4.400000000000000000e+01 1.142712122466898106e-03
2.200000000000000000e+01 4.500000000000000000e+01 9.035639380164158657e-04
2.200000000000000000e+01 4.600000000000000000e+01 6.767365886394034356e-04
2.200000000000000000e+01 4.700000000000000000e+01 4.587930189231600054e-04
2.200000000000000000e+01 4.800000000000000000e+01 2.436793033148617889e-04
2.200000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
2.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.000000000000000000e+00 2.224352048701547973e-04
2.300000000000000000e+01 2.000000000000000000e+00 4.187278842078874953e-04
2.300000000000000000e+01 3.000000000000000000e+00 6.174708686631071117e-04
2.300000000000000000e+01 4.000000000000000000e+00 8.241242083894705821e-04
2.300000000000000000e+01 5.000000000000000000e+00 1.041731829848955779e-03
2.300000000000000000e+01 6.000000000000000000e+00 1.273815681743041767e-03
2.300000000000000000e+01 7.000000000000000000e+00 1.523945733146966387e-03
2.300000000000000000e+01 8.000000000000000000e+00 1.796804811909405962e-03
2.300000000000000000e+01 9.000000000000000000e+00 2.097489245059317581e-03
2.300000000000000000e+01 1.000000000000000000e+01 2.432807679666745132e-03
2.300000000000000000e+01 1.100000000000000000e+01 2.810613575383775348e-03
2.300000000000000000e+01 1.200000000000000000e+01 3.241631026579271796e-03
2.300000000000000000e+01 1.300000000000000000e+01 3.738955102690023988e-03
2.300000000000000000e+01 1.400000000000000000e+01 4.320912650038658855e-03
2.300000000000000000e+01 1.500000000000000000e+01 5.011456381951692567e-03
2.300000000000000000e+01 1.600000000000000000e+01 5.844959345964225415e-03
2.300000000000000000e+01 1.700000000000000000e+01 6.869652227180268050e-03
2.300000000000000000e+01 1.800000000000000000e+01 8.157734257063117139e-03
2.300000000000000000e+01 1.900000000000000000e+01 9.817688474378701013e-03
2.300000000000000000e+01 2.000000000000000000e+01 1.201970327971815973e-02
2.300000000000000000e+01 2.100000000000000000e+01 1.503100449314418233e-02
2.300000000000000000e+01 2.200000000000000000e+01 1.926191618255149521e-02
2.300000000000000000e+01 2.300000000000000000e+01 2.523998141578026599e-02
2.300000000000000000e+01 2.400000000000000000e+01 3.311477530840006150e-02
2.300000000000000000e+01 2.500000000000000000e+01 4.007057960503398325e-02
2.300000000000000000e+01 2.600000000000000000e+01 3.311124931732533500e-02
2.300000000000000000e+01 2.700000000000000000e+01 2.523292831923223956e-02
2.300000000000000000e+01 2.800000000000000000e+01 1.925125496449471910e-02
2.300000000000000000e+01 2.900000000000000000e+01 1.501664635368817231e-02
2.300000000000000000e+01 3.000000000000000000e+01 1.200150815685811952e-02
2.300000000000000000e+01 3.100000000000000000e+01 9.795488855441670389e-03
2.300000000000000000e+01 3.200000000000000000e+01 8.131362625380717316e-03
2.300000000000000000e+01 3.300000000000000000e+01 6.838876900901594454e-03
2.300000000000000000e+01 3.400000000000000000e+01 5.809470626990079385e-03
2.300000000000000000e+01 3.500000000000000000e+01 4.970950837978807026e-03
2.300000000000000000e+01 3.600000000000000000e+01 4.275020486966146262e-03
2.300000000000000000e+01 3.700000000000000000e+01 3.687248483335004573e-03
2.300000000000000000e+01 3.800000000000000000e+01 3.183625365728976007e-03
2.300000000000000000e+01 3.900000000000000000e+01 2.745794766864149625e-03
2.300000000000000000e+01 4.000000000000000000e+01 2.360538355557189293e-03
2.300000000000000000e+01 4.100000000000000000e+01 2.017067424004056683e-03
2.300000000000000000e+01 4.200000000000000000e+01 1.707415032535733760e-03
2.300000000000000000e+01 4.300000000000000000e+01 1.424683793341710407e-03
2.300000000000000000e+01 4.400000000000000000e+01 1.163653863199406221e-03
2.300000000000000000e+01 4.500000000000000000e+01 9.195152740565599786e-04
2.300000000000000000e+01 4.600000000000000000e+01 6.885363081048091445e-04
2.300000000000000000e+01 4.700000000000000000e+01 4.673591376705988070e-04
2.300000000000000000e+01 4.800000000000000000e+01 2.558858174659774717e-04
2.300000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
2.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.000000000000000000e+00 2.318636179363532494e-04
2.400000000000000000e+01 2.000000000000000000e+00 4.233785615005612409e-04
2.400000000000000000e+01 3.000000000000000000e+00 6.234887564411800438e-04
2.400000000000000000e+01 4.000000000000000000e+00 8.321622842201155477e-04
2.400000000000000000e+01 5.000000000000000000e+00 1.052311076809137177e-03
2.400000000000000000e+01 6.000000000000000000e+00 1.287130184197360534e-03
2.400000000000000000e+01 7.000000000000000000e+00 1.540754521250639305e-03
2.400000000000000000e+01 8.000000000000000000e+00 1.817593499711300711e-03
2.400000000000000000e+01 9.000000000000000000e+00 2.123488864278353944e-03
2.400000000000000000e+01 1.000000000000000000e+01 2.465069379112304337e-03
2.400000000000000000e+01 1.100000000000000000e+01 2.851326278963216190e-03
2.400000000000000000e+01 1.200000000000000000e+01 3.293090694703000240e-03
2.400000000000000000e+01 1.300000000000000000e+01 3.805415577842821695e-03
2.400000000000000000e+01 1.400000000000000000e+01 4.407736503585139506e-03
2.400000000000000000e+01 1.500000000000000000e+01 5.127973861446711787e-03
2.400000000000000000e+01 1.600000000000000000e+01 6.005160768795712693e-03
2.400000000000000000e+01 1.700000000000000000e+01 7.098284438581927563e-03
2.400000000000000000e+01 1.800000000000000000e+01 8.497972098693320347e-03
2.400000000000000000e+01 1.900000000000000000e+01 1.035387953098039666e-02
2.400000000000000000e+01 2.000000000000000000e+01 1.292639217253570803e-02
2.400000000000000000e+01 2.100000000000000000e+01 1.670842498973683019e-02
2.400000000000000000e+01 2.200000000000000000e+01 2.270796365139554976e-02
2.400000000000000000e+01 2.300000000000000000e+01 3.311477510907911287e-02
2.400000000000000000e+01 2.400000000000000000e+01 5.237269254804191587e-02
2.400000000000000000e+01 2.500000000000000000e+01 8.324397369733706198e-02
2.400000000000000000e+01 2.600000000000000000e+01 5.236914857024127512e-02
2.400000000000000000e+01 2.700000000000000000e+01 3.310767615740123349e-02
2.400000000000000000e+01 2.800000000000000000e+01 2.269725383762342605e-02
2.400000000000000000e+01 2.900000000000000000e+01 1.669398380236445517e-02
2.400000000000000000e+01 3.000000000000000000e+01 1.290810171961997641e-02
2.400000000000000000e+01 3.100000000000000000e+01 1.033156323967022831e-02
